day,time,clearing price (CNY/MWh)
2023/8/17,16:30,522.8684699324423
2023/8/17,16:45,515.5917166118485
2023/8/17,17:00,538.9524196581394
2023/8/17,17:15,533.8737620886891
2023/8/17,17:30,535.5958349645254
2023/8/17,17:45,545.9780535388296
2023/8/17,18:00,548.7867769048278
2023/8/17,18:15,549.2578235107424
2023/8/17,18:30,561.3273937058541
2023/8/17,18:45,557.2681794295086
2023/8/17,19:00,556.9672032418551
2023/8/17,19:15,583.7902287217753
2023/8/17,19:30,584.5686590962225
2023/8/17,19:45,575.7530185862237
2023/8/17,20:00,542.9330034098248
2023/8/17,20:15,532.6692633509227
2023/8/17,20:30,527.9409460427569
2023/8/17,20:45,522.5924876734359
2023/8/17,21:00,504.4155762220006
2023/8/17,21:15,512.6303356250355
2023/8/17,21:30,540.2375017805389
2023/8/17,21:45,543.4549915246874
2023/8/17,22:00,564.418479615189
2023/8/17,22:15,596.8640545830134
2023/8/17,22:30,546.2239731499169
2023/8/17,22:45,528.7828414067117
2023/8/17,23:00,475.5346601078578
2023/8/17,23:15,438.90206567667025
2023/8/17,23:30,429.45153083136046
2023/8/17,23:45,424.901178126142
2023/8/17,24:00:00,426.49245580398224
2023/8/18,0:15,413.82350760107647
2023/8/18,0:30,412.7837009351678
2023/8/18,0:45,416.3981782891785
2023/8/18,1:00,420.05312646597343
2023/8/18,1:15,417.751303028903
2023/8/18,1:30,415.2735952131363
2023/8/18,1:45,415.3426907978241
2023/8/18,2:00,415.10898898168404
2023/8/18,2:15,423.8855979148163
2023/8/18,2:30,431.8591414538008
2023/8/18,2:45,429.3557766854997
2023/8/18,3:00,417.2256935224083
2023/8/18,3:15,402.29122247807214
2023/8/18,3:30,383.2914828671385
2023/8/18,3:45,399.8914881575657
2023/8/18,4:00,395.4705603194274
2023/8/18,4:15,410.79478564461937
2023/8/18,4:30,409.6164582479929
2023/8/18,4:45,409.8494302387955
2023/8/18,5:00,426.9405238676677
2023/8/18,5:15,409.50925989743376
2023/8/18,5:30,417.7195670660335
2023/8/18,5:45,431.34169071815006
2023/8/18,6:00,432.501268653889
2023/8/18,6:15,432.3526500751933
2023/8/18,6:30,429.4552541142928
2023/8/18,6:45,427.3984312907614
2023/8/18,7:00,417.4216749526523
2023/8/18,7:15,410.18960445858977
2023/8/18,7:30,409.99063168520047
2023/8/18,7:45,414.21692754612496
2023/8/18,8:00,404.72994812803006
2023/8/18,8:15,381.2084281748742
2023/8/18,8:30,384.5367153762866
2023/8/18,8:45,389.3597594147032
2023/8/18,9:00,376.42736113926856
2023/8/18,9:15,380.8693948703294
2023/8/18,9:30,370.00560471470527
2023/8/18,9:45,379.9264186147346
2023/8/18,10:00,414.68204904476454
2023/8/18,10:15,412.9810777373818
2023/8/18,10:30,410.39910894862334
2023/8/18,10:45,409.0519822515299
2023/8/18,11:00,424.9383402561756
2023/8/18,11:15,426.9817603680985
2023/8/18,11:30,425.02356315267696
2023/8/18,11:45,423.1885149382703
2023/8/18,12:00,409.4909920574128
2023/8/18,12:15,416.1730549129044
2023/8/18,12:30,425.82366138752883
2023/8/18,12:45,413.9840048932666
2023/8/18,13:00,404.05048080088017
2023/8/18,13:15,409.8877919332288
2023/8/18,13:30,409.6183151922945
2023/8/18,13:45,409.37633571499083
2023/8/18,14:00,413.193820859274
2023/8/18,14:15,425.3517759173238
2023/8/18,14:30,427.3829740033848
2023/8/18,14:45,437.0295622521578
2023/8/18,15:00,478.76083509335695
2023/8/18,15:15,483.1222852233345
2023/8/18,15:30,476.338702716274
2023/8/18,15:45,481.9458776588961
2023/8/18,16:00,538.0397321698899
2023/8/18,16:15,537.6817707473373
2023/8/18,16:30,534.8595316119743
2023/8/18,16:45,538.0654693798706
2023/8/18,17:00,558.1044618177095
2023/8/18,17:15,557.6951910802071
2023/8/18,17:30,553.3582870547629
2023/8/18,17:45,566.8637441389208
2023/8/18,18:00,581.7637829853788
2023/8/18,18:15,569.4768015849954
2023/8/18,18:30,573.8228760760969
2023/8/18,18:45,546.1803023118412
2023/8/18,19:00,566.6439425661133
2023/8/18,19:15,562.5328101004038
2023/8/18,19:30,567.3549074910037
2023/8/18,19:45,563.0117772835506
2023/8/18,20:00,584.4085832582169
2023/8/18,20:15,587.6685201363404
2023/8/18,20:30,569.6940152582764
2023/8/18,20:45,570.0721831945065
2023/8/18,21:00,565.5575056378393
2023/8/18,21:15,539.4349046859488
2023/8/18,21:30,552.262426128576
2023/8/18,21:45,536.0287619456129
2023/8/18,22:00,502.5521357395619
2023/8/18,22:15,521.2265911973645
2023/8/18,22:30,491.8742386242073
2023/8/18,22:45,477.1726538811984
2023/8/18,23:00,454.4607063433084
2023/8/18,23:15,438.1793231009042
2023/8/18,23:30,433.1188090863299
2023/8/18,23:45,415.2264175930962
2023/8/18,24:00:00,393.66202627783446
2023/8/19,0:15,384.7163731643971
2023/8/19,0:30,397.6894061008639
2023/8/19,0:45,411.5379975374362
2023/8/19,1:00,397.21992831915196
2023/8/19,1:15,411.9560353287429
2023/8/19,1:30,410.52172070899206
2023/8/19,1:45,415.03534950856294
2023/8/19,2:00,428.27297672004056
2023/8/19,2:15,453.0597074574414
2023/8/19,2:30,445.78649116489106
2023/8/19,2:45,443.5276103058948
2023/8/19,3:00,417.56411621655883
2023/8/19,3:15,423.5746750065037
2023/8/19,3:30,435.20409613366513
2023/8/19,3:45,413.1319720003168
2023/8/19,4:00,411.1250842388348
2023/8/19,4:15,415.9508757759164
2023/8/19,4:30,422.12309108693717
2023/8/19,4:45,426.6577637038785
2023/8/19,5:00,479.22221888544357
2023/8/19,5:15,484.13378548977664
2023/8/19,5:30,511.2780236566288
2023/8/19,5:45,512.0051181087842
2023/8/19,6:00,495.5053827324397
2023/8/19,6:15,485.7340809334018
2023/8/19,6:30,472.1015948275043
2023/8/19,6:45,484.1442109575458
2023/8/19,7:00,459.1730360069349
2023/8/19,7:15,443.9527686669037
2023/8/19,7:30,439.6727144527063
2023/8/19,7:45,442.1832703471951
2023/8/19,8:00,401.90071108089387
2023/8/19,8:15,370.4979988565969
2023/8/19,8:30,321.0775177121701
2023/8/19,8:45,321.3208720915214
2023/8/19,9:00,323.14055728126635
2023/8/19,9:15,314.7021825911072
2023/8/19,9:30,316.99751902070693
2023/8/19,9:45,316.6760733693613
2023/8/19,10:00,322.3669485231062
2023/8/19,10:15,312.00204087566095
2023/8/19,10:30,303.9796904620058
2023/8/19,10:45,331.6195903055422
2023/8/19,11:00,341.6374121529423
2023/8/19,11:15,356.99953942947667
2023/8/19,11:30,361.1105778564454
2023/8/19,11:45,348.2242822406772
2023/8/19,12:00,351.82998444481086
2023/8/19,12:15,353.48078824894253
2023/8/19,12:30,367.78514780991975
2023/8/19,12:45,334.56642871532586
2023/8/19,13:00,365.64202519816615
2023/8/19,13:15,363.890142798157
2023/8/19,13:30,360.3263769992984
2023/8/19,13:45,355.4181043597222
2023/8/19,14:00,379.8408029166222
2023/8/19,14:15,406.8704627123375
2023/8/19,14:30,402.0240074944714
2023/8/19,14:45,408.00544415440214
2023/8/19,15:00,450.99999733084354
2023/8/19,15:15,462.4848745053007
2023/8/19,15:30,471.02898860366753
2023/8/19,15:45,463.3104717446332
2023/8/19,16:00,524.4881502900163
2023/8/19,16:15,519.3418951090626
2023/8/19,16:30,527.7908930648684
2023/8/19,16:45,529.9201807519498
2023/8/19,17:00,536.4461012722896
2023/8/19,17:15,565.710350028647
2023/8/19,17:30,576.0373317002303
2023/8/19,17:45,578.9924594576531
2023/8/19,18:00,579.7620034109366
2023/8/19,18:15,579.5350158423026
2023/8/19,18:30,582.3794181581353
2023/8/19,18:45,592.9535058544702
2023/8/19,19:00,586.5430808069472
2023/8/19,19:15,587.3737432540341
2023/8/19,19:30,590.3287784477628
2023/8/19,19:45,587.6545097661426
2023/8/19,20:00,593.2310635838813
2023/8/19,20:15,578.388062564219
2023/8/19,20:30,566.0555258773661
2023/8/19,20:45,562.3808379662611
2023/8/19,21:00,585.1338057646324
2023/8/19,21:15,551.2208933154981
2023/8/19,21:30,549.5625004119711
2023/8/19,21:45,541.7093000461915
2023/8/19,22:00,563.7851887099731
2023/8/19,22:15,555.1079606005909
2023/8/19,22:30,545.0044325975443
2023/8/19,22:45,533.755140014843
2023/8/19,23:00,500.2261622760749
2023/8/19,23:15,475.18953630447817
2023/8/19,23:30,446.8271967072554
2023/8/19,23:45,462.20899009172064
2023/8/19,24:00:00,444.88022978893366
2023/8/20,0:15,441.4579421146689
2023/8/20,0:30,439.49430107693524
2023/8/20,0:45,445.311776702417
2023/8/20,1:00,427.0881187766967
2023/8/20,1:15,409.73325211045216
2023/8/20,1:30,426.07505271596733
2023/8/20,1:45,421.58679609219644
2023/8/20,2:00,416.3838591376857
2023/8/20,2:15,415.2346661559963
2023/8/20,2:30,411.23956998995595
2023/8/20,2:45,400.85681959020104
2023/8/20,3:00,395.5382253188123
2023/8/20,3:15,395.75085686814936
2023/8/20,3:30,392.06687997951144
2023/8/20,3:45,396.38942942074243
2023/8/20,4:00,383.95561404487074
2023/8/20,4:15,368.586046872168
2023/8/20,4:30,368.05357635813374
2023/8/20,4:45,365.8203132117277
2023/8/20,5:00,384.277242976499
2023/8/20,5:15,380.5721146724011
2023/8/20,5:30,407.05285778679314
2023/8/20,5:45,420.61240757831797
2023/8/20,6:00,417.58060052924867
2023/8/20,6:15,411.02270987514885
2023/8/20,6:30,417.93537327528145
2023/8/20,6:45,412.74558458964333
2023/8/20,7:00,382.5332524510352
2023/8/20,7:15,328.64730954688787
2023/8/20,7:30,358.3511292451638
2023/8/20,7:45,300.51668190271
2023/8/20,8:00,233.99674678938686
2023/8/20,8:15,259.1497458542858
2023/8/20,8:30,248.56042523934022
2023/8/20,8:45,235.4363180590044
2023/8/20,9:00,261.52599047812544
2023/8/20,9:15,255.53350038348242
2023/8/20,9:30,274.50473724314764
2023/8/20,9:45,274.0719119134404
2023/8/20,10:00,240.18364246012064
2023/8/20,10:15,237.65096360659112
2023/8/20,10:30,284.42989876089035
2023/8/20,10:45,291.4400760948871
2023/8/20,11:00,244.91279482111256
2023/8/20,11:15,255.60261664042199
2023/8/20,11:30,267.4412372047069
2023/8/20,11:45,262.33778915202845
2023/8/20,12:00,253.10585917014888
2023/8/20,12:15,268.76075202198643
2023/8/20,12:30,262.32190713277976
2023/8/20,12:45,236.2772157437524
2023/8/20,13:00,340.04377948031123
2023/8/20,13:15,332.51455744168766
2023/8/20,13:30,376.1520298232122
2023/8/20,13:45,371.06421996970664
2023/8/20,14:00,380.3642376237692
2023/8/20,14:15,404.8925197682084
2023/8/20,14:30,399.34543038245585
2023/8/20,14:45,412.20384714475585
2023/8/20,15:00,443.5179524122932
2023/8/20,15:15,424.12351774732093
2023/8/20,15:30,427.7525222815094
2023/8/20,15:45,446.0100201182241
2023/8/20,16:00,512.2287280220374
2023/8/20,16:15,506.71165543596123
2023/8/20,16:30,504.0055693406514
2023/8/20,16:45,512.1338550606908
2023/8/20,17:00,534.4343032725769
2023/8/20,17:15,531.403120706191
2023/8/20,17:30,532.1944936577991
2023/8/20,17:45,533.7147277606456
2023/8/20,18:00,539.2122749569845
2023/8/20,18:15,540.1726734491053
2023/8/20,18:30,525.109100192981
2023/8/20,18:45,528.0703092583325
2023/8/20,19:00,532.3134219209894
2023/8/20,19:15,534.467194616501
2023/8/20,19:30,516.0494844613012
2023/8/20,19:45,518.2362745645001
2023/8/20,20:00,509.42532657696046
2023/8/20,20:15,509.7341497368862
2023/8/20,20:30,456.8093768235819
2023/8/20,20:45,474.2984802965785
2023/8/20,21:00,431.75887591811664
2023/8/20,21:15,447.93047428236554
2023/8/20,21:30,432.7754615576343
2023/8/20,21:45,428.50988407482106
2023/8/20,22:00,444.85207787809054
2023/8/20,22:15,461.79898918898886
2023/8/20,22:30,451.1911591160401
2023/8/20,22:45,405.71805655924635
2023/8/20,23:00,375.3242943028297
2023/8/20,23:15,374.33351957213216
2023/8/20,23:30,361.2977592063776
2023/8/20,23:45,362.94232302783274
2023/8/20,24:00:00,370.4570185740248
2023/8/21,0:15,388.0970475715034
2023/8/21,0:30,390.3788315942645
2023/8/21,0:45,386.1726783077151
2023/8/21,1:00,380.0094356070981
2023/8/21,1:15,366.5672375077583
2023/8/21,1:30,359.12326796413515
2023/8/21,1:45,362.1207482629728
2023/8/21,2:00,364.4761801199483
2023/8/21,2:15,368.5292730945978
2023/8/21,2:30,377.82113660463654
2023/8/21,2:45,374.05441124501215
2023/8/21,3:00,365.19961348829645
2023/8/21,3:15,356.0137726913591
2023/8/21,3:30,352.739349972042
2023/8/21,3:45,360.0619912525298
2023/8/21,4:00,341.9010805765809
2023/8/21,4:15,345.62917543546047
2023/8/21,4:30,332.6864300875363
2023/8/21,4:45,339.073919988834
2023/8/21,5:00,364.7732729701103
2023/8/21,5:15,383.3413794823556
2023/8/21,5:30,401.6618550439459
2023/8/21,5:45,430.1182655701796
2023/8/21,6:00,437.0663493481021
2023/8/21,6:15,438.57097094472323
2023/8/21,6:30,458.3245988384261
2023/8/21,6:45,465.2658349890641
2023/8/21,7:00,430.4334268359331
2023/8/21,7:15,433.44922067460817
2023/8/21,7:30,457.4987838091689
2023/8/21,7:45,455.09055916148236
2023/8/21,8:00,445.9724912001143
2023/8/21,8:15,438.92446488729263
2023/8/21,8:30,447.58605948436883
2023/8/21,8:45,446.58617485891045
2023/8/21,9:00,419.0512615665746
2023/8/21,9:15,403.10399517165587
2023/8/21,9:30,406.23643380157597
2023/8/21,9:45,397.29705933163103
2023/8/21,10:00,379.88945428666165
2023/8/21,10:15,390.14070045638516
2023/8/21,10:30,390.04018693793574
2023/8/21,10:45,388.1346340431311
2023/8/21,11:00,383.40642126083304
2023/8/21,11:15,373.47015915373817
2023/8/21,11:30,378.8541066113678
2023/8/21,11:45,378.4109773918608
2023/8/21,12:00,364.4658795553249
2023/8/21,12:15,337.3041187217669
2023/8/21,12:30,326.4428588210862
2023/8/21,12:45,333.58917724209107
2023/8/21,13:00,338.1954530592985
2023/8/21,13:15,339.7484650635224
2023/8/21,13:30,340.28234735244075
2023/8/21,13:45,330.28951588561165
2023/8/21,14:00,349.97936694981786
2023/8/21,14:15,359.1141140993423
2023/8/21,14:30,367.9932818806003
2023/8/21,14:45,379.8789140859467
2023/8/21,15:00,395.5803507335962
2023/8/21,15:15,423.53054444392245
2023/8/21,15:30,420.6124175856315
2023/8/21,15:45,450.82349329594365
2023/8/21,16:00,508.2360981105653
2023/8/21,16:15,514.2099034214871
2023/8/21,16:30,527.757273297542
2023/8/21,16:45,546.6159126496763
2023/8/21,17:00,589.9879839514027
2023/8/21,17:15,596.9427547681739
2023/8/21,17:30,598.8146810179967
2023/8/21,17:45,572.6290438841262
2023/8/21,18:00,552.9393655634485
2023/8/21,18:15,547.3511378671474
2023/8/21,18:30,551.7047916557738
2023/8/21,18:45,562.9034012197097
2023/8/21,19:00,556.6559349861199
2023/8/21,19:15,560.313378227523
2023/8/21,19:30,560.4289543516405
2023/8/21,19:45,561.2017884709921
2023/8/21,20:00,572.272417825321
2023/8/21,20:15,527.339584071962
2023/8/21,20:30,540.3948410240857
2023/8/21,20:45,534.261341920857
2023/8/21,21:00,530.6717450270812
2023/8/21,21:15,527.2148972313123
2023/8/21,21:30,507.3269729506702
2023/8/21,21:45,491.2380627875489
2023/8/21,22:00,504.7683826653846
2023/8/21,22:15,527.064718108085
2023/8/21,22:30,540.6540682808638
2023/8/21,22:45,524.0208391112873
2023/8/21,23:00,472.81402466570677
2023/8/21,23:15,454.77385198305603
2023/8/21,23:30,451.2760336504901
2023/8/21,23:45,430.1545890623126
2023/8/21,24:00:00,437.2661715704727
2023/8/22,0:15,437.43822742028453
2023/8/22,0:30,424.52405012262375
2023/8/22,0:45,421.2891433804067
2023/8/22,1:00,410.3090623824034
2023/8/22,1:15,401.56665848504355
2023/8/22,1:30,400.7120921956687
2023/8/22,1:45,400.0859273483775
2023/8/22,2:00,396.2954648118932
2023/8/22,2:15,398.020192108178
2023/8/22,2:30,402.3945523943966
2023/8/22,2:45,400.22848999267165
2023/8/22,3:00,373.4240682838387
2023/8/22,3:15,393.00741512572824
2023/8/22,3:30,393.6900403060708
2023/8/22,3:45,388.9252695465225
2023/8/22,4:00,353.7117528270575
2023/8/22,4:15,386.9427446420292
2023/8/22,4:30,385.9496157096241
2023/8/22,4:45,390.9782761976619
2023/8/22,5:00,418.15444085949457
2023/8/22,5:15,403.0994557339308
2023/8/22,5:30,407.6092153065829
2023/8/22,5:45,429.87546346969634
2023/8/22,6:00,429.79393878346326
2023/8/22,6:15,427.50638447140784
2023/8/22,6:30,445.64677024766536
2023/8/22,6:45,435.1513550819837
2023/8/22,7:00,412.68103290686867
2023/8/22,7:15,409.22271800353525
2023/8/22,7:30,395.7734221596564
2023/8/22,7:45,388.0849541034545
2023/8/22,8:00,355.63075169748095
2023/8/22,8:15,349.60935397812256
2023/8/22,8:30,342.4672442641697
2023/8/22,8:45,325.4217882904686
2023/8/22,9:00,316.5026234422477
2023/8/22,9:15,314.3397727430154
2023/8/22,9:30,305.02888469547406
2023/8/22,9:45,306.2014182727938
2023/8/22,10:00,312.9011450333847
2023/8/22,10:15,318.42873259258056
2023/8/22,10:30,335.7409742139924
2023/8/22,10:45,326.43702781939425
2023/8/22,11:00,331.9303023980487
2023/8/22,11:15,308.01302931326535
2023/8/22,11:30,308.6090487303314
2023/8/22,11:45,309.2088470262209
2023/8/22,12:00,310.9879239760829
2023/8/22,12:15,309.8083053679461
2023/8/22,12:30,300.359797390316
2023/8/22,12:45,311.67510636878694
2023/8/22,13:00,328.939794292148
2023/8/22,13:15,338.0505253563051
2023/8/22,13:30,343.7397666653705
2023/8/22,13:45,347.6586687164253
2023/8/22,14:00,366.0278202592211
2023/8/22,14:15,357.47312355308884
2023/8/22,14:30,359.6635687686799
2023/8/22,14:45,364.6353662040136
2023/8/22,15:00,411.4637229699734
2023/8/22,15:15,429.24027700781727
2023/8/22,15:30,443.1936315668547
2023/8/22,15:45,441.28945122375535
2023/8/22,16:00,520.5590080842985
2023/8/22,16:15,522.4007752044063
2023/8/22,16:30,525.0348962675625
2023/8/22,16:45,524.2135583439832
2023/8/22,17:00,528.375299465492
2023/8/22,17:15,537.3651617452679
2023/8/22,17:30,531.7131896495682
2023/8/22,17:45,555.2281662969052
2023/8/22,18:00,522.6183979293967
2023/8/22,18:15,519.540129770945
2023/8/22,18:30,506.7593369123983
2023/8/22,18:45,503.346975120021
2023/8/22,19:00,507.8977923298207
2023/8/22,19:15,503.271832781902
2023/8/22,19:30,515.6041022936564
2023/8/22,19:45,512.9135676575958
2023/8/22,20:00,508.3770008771074
2023/8/22,20:15,518.896568148374
2023/8/22,20:30,502.1731339135911
2023/8/22,20:45,496.65760900852695
2023/8/22,21:00,501.7365283415866
2023/8/22,21:15,502.79646827636674
2023/8/22,21:30,500.96291210311426
2023/8/22,21:45,516.3367775348795
2023/8/22,22:00,529.961529613933
2023/8/22,22:15,546.6171302960036
2023/8/22,22:30,511.83165476700475
2023/8/22,22:45,504.1451003578837
2023/8/22,23:00,500.6188018955576
2023/8/22,23:15,475.212982062449
2023/8/22,23:30,448.6650857292141
2023/8/22,23:45,446.06237783678284
2023/8/22,24:00:00,435.7441957207994
2023/8/23,0:15,424.7882278890526
2023/8/23,0:30,423.6446454031554
2023/8/23,0:45,422.4131548250064
2023/8/23,1:00,406.8438239501866
2023/8/23,1:15,378.98625800651115
2023/8/23,1:30,376.2928029631827
2023/8/23,1:45,369.68076070436445
2023/8/23,2:00,356.4379911509783
2023/8/23,2:15,364.3551849382975
2023/8/23,2:30,367.64181174954155
2023/8/23,2:45,359.21487188811636
2023/8/23,3:00,347.44834245704664
2023/8/23,3:15,339.4152774031328
2023/8/23,3:30,336.14499727505296
2023/8/23,3:45,334.17630439194636
2023/8/23,4:00,329.6864409287837
2023/8/23,4:15,356.9830251667222
2023/8/23,4:30,370.4680685587047
2023/8/23,4:45,372.0267751971622
2023/8/23,5:00,399.42456340813294
2023/8/23,5:15,389.36703659435466
2023/8/23,5:30,384.941331986676
2023/8/23,5:45,389.7394272963977
2023/8/23,6:00,386.3872499028287
2023/8/23,6:15,391.1531845801309
2023/8/23,6:30,393.3820501546863
2023/8/23,6:45,385.6592230512155
2023/8/23,7:00,368.18258323674377
2023/8/23,7:15,347.90473855260325
2023/8/23,7:30,344.770054347192
2023/8/23,7:45,345.3328806014394
2023/8/23,8:00,322.0874813735132
2023/8/23,8:15,316.8790995106567
2023/8/23,8:30,312.06420126896995
2023/8/23,8:45,304.4337698022866
2023/8/23,9:00,283.48136762031226
2023/8/23,9:15,279.2067653866701
2023/8/23,9:30,274.1853447250652
2023/8/23,9:45,274.31978051253554
2023/8/23,10:00,283.46905313263585
2023/8/23,10:15,273.12980265417826
2023/8/23,10:30,276.5659105562343
2023/8/23,10:45,276.07938483833067
2023/8/23,11:00,277.60626902174795
2023/8/23,11:15,270.9700579232791
2023/8/23,11:30,266.2060922396091
2023/8/23,11:45,260.3646659105761
2023/8/23,12:00,244.24517863403483
2023/8/23,12:15,237.01532845045665
2023/8/23,12:30,222.51094805065458
2023/8/23,12:45,232.0044881784355
2023/8/23,13:00,261.7935799387308
2023/8/23,13:15,258.844699708112
2023/8/23,13:30,249.0040058563332
2023/8/23,13:45,269.48575593487584
2023/8/23,14:00,280.8453019543436
2023/8/23,14:15,280.8816992791082
2023/8/23,14:30,309.30525883451605
2023/8/23,14:45,323.97784140288326
2023/8/23,15:00,359.37373848929457
2023/8/23,15:15,368.52288832236275
2023/8/23,15:30,380.8344214288044
2023/8/23,15:45,385.3772560297896
2023/8/23,16:00,457.1607677866922
2023/8/23,16:15,461.9826464170844
2023/8/23,16:30,460.9413410754543
2023/8/23,16:45,473.2360650506342
2023/8/23,17:00,484.5761554039377
2023/8/23,17:15,498.9763507093371
2023/8/23,17:30,486.3329897008336
2023/8/23,17:45,491.0164391957102
2023/8/23,18:00,504.5672894259958
2023/8/23,18:15,498.71938479571253
2023/8/23,18:30,498.2823317167157
2023/8/23,18:45,488.68055566363984
2023/8/23,19:00,492.5164116393421
2023/8/23,19:15,496.9489883158855
2023/8/23,19:30,510.92953459575085
2023/8/23,19:45,514.0961585520072
2023/8/23,20:00,527.9279589501516
2023/8/23,20:15,494.69107953296475
2023/8/23,20:30,516.8626368225824
2023/8/23,20:45,508.22867525902313
2023/8/23,21:00,494.2791952223431
2023/8/23,21:15,497.2627478089408
2023/8/23,21:30,498.7022187163193
2023/8/23,21:45,490.26122408563106
2023/8/23,22:00,502.59651446575816
2023/8/23,22:15,504.2281886190419
2023/8/23,22:30,496.56306666476456
2023/8/23,22:45,497.32625646262596
2023/8/23,23:00,470.52873517850026
2023/8/23,23:15,455.3054122530143
2023/8/23,23:30,452.26260833015886
2023/8/23,23:45,444.09950349994733
2023/8/23,24:00:00,425.1254710719667
2023/8/24,0:15,430.53391339103655
2023/8/24,0:30,427.6406424489907
2023/8/24,0:45,409.85005842860915
2023/8/24,1:00,450.7926667282288
2023/8/24,1:15,464.9501206197082
2023/8/24,1:30,460.2317423676897
2023/8/24,1:45,455.69125619585253
2023/8/24,2:00,446.31968150147486
2023/8/24,2:15,446.77343045440676
2023/8/24,2:30,443.2107067157777
2023/8/24,2:45,443.26051248365803
2023/8/24,3:00,437.1250686325644
2023/8/24,3:15,426.04365863088873
2023/8/24,3:30,412.2303553797163
2023/8/24,3:45,413.87575170092913
2023/8/24,4:00,412.397374499927
2023/8/24,4:15,361.17271296132157
2023/8/24,4:30,356.741295905949
2023/8/24,4:45,375.99980491809316
2023/8/24,5:00,363.1796415913901
2023/8/24,5:15,358.8850728806499
2023/8/24,5:30,397.4135804945457
2023/8/24,5:45,407.28553738964285
2023/8/24,6:00,392.52133196264987
2023/8/24,6:15,392.23823323191675
2023/8/24,6:30,397.7334888429538
2023/8/24,6:45,395.0055788753478
2023/8/24,7:00,364.76724867714955
2023/8/24,7:15,370.3839419548896
2023/8/24,7:30,365.6016811026918
2023/8/24,7:45,358.09692802256103
2023/8/24,8:00,322.51127174172336
2023/8/24,8:15,303.7221103627152
2023/8/24,8:30,278.0714652120941
2023/8/24,8:45,274.08766593686624
2023/8/24,9:00,289.1695838242414
2023/8/24,9:15,273.88046487048206
2023/8/24,9:30,263.3456417835145
2023/8/24,9:45,282.46071094514
2023/8/24,10:00,288.5883786648252
2023/8/24,10:15,276.52145414846285
2023/8/24,10:30,309.4474167109731
2023/8/24,10:45,302.7567847314134
2023/8/24,11:00,310.7479281504653
2023/8/24,11:15,306.29999940689163
2023/8/24,11:30,323.1763303857788
2023/8/24,11:45,317.3062344252443
2023/8/24,12:00,307.00189396371485
2023/8/24,12:15,291.70641993580807
2023/8/24,12:30,307.33601584405403
2023/8/24,12:45,314.3782033725061
2023/8/24,13:00,326.9586034993885
2023/8/24,13:15,348.24909991813394
2023/8/24,13:30,330.3547097744765
2023/8/24,13:45,279.0903807744721
2023/8/24,14:00,306.58022996650124
2023/8/24,14:15,306.4571165846837
2023/8/24,14:30,316.28787927944046
2023/8/24,14:45,314.0422396952206
2023/8/24,15:00,354.9735830346718
2023/8/24,15:15,368.4614123089003
2023/8/24,15:30,354.41342757525433
2023/8/24,15:45,335.83967654312056
2023/8/24,16:00,425.22593264728033
2023/8/24,16:15,429.17712495604036
2023/8/24,16:30,446.524482626491
2023/8/24,16:45,447.4894488254878
2023/8/24,17:00,463.63019752100183
2023/8/24,17:15,462.58601111111847
2023/8/24,17:30,456.5333327484117
2023/8/24,17:45,471.02956139436964
2023/8/24,18:00,477.5575176593918
2023/8/24,18:15,477.5387820349764
2023/8/24,18:30,471.6032710183925
2023/8/24,18:45,472.4928592183117
2023/8/24,19:00,495.5117323000674
2023/8/24,19:15,496.0560206827536
2023/8/24,19:30,511.26009987005835
2023/8/24,19:45,525.4946731077102
2023/8/24,20:00,524.6790332939564
2023/8/24,20:15,508.3613741952521
2023/8/24,20:30,496.70579647293937
2023/8/24,20:45,483.5001683180012
2023/8/24,21:00,484.4503971548624
2023/8/24,21:15,473.7633385399302
2023/8/24,21:30,486.306148980869
2023/8/24,21:45,476.65339468455545
2023/8/24,22:00,507.8592364836365
2023/8/24,22:15,501.53240211521523
2023/8/24,22:30,498.090903512493
2023/8/24,22:45,485.012364037985
2023/8/24,23:00,453.74440585147096
2023/8/24,23:15,441.07484197606396
2023/8/24,23:30,432.8617423024932
2023/8/24,23:45,434.4675185283548
2023/8/24,24:00:00,385.30743713147336
2023/8/25,0:15,381.7109346471113
2023/8/25,0:30,382.24650687656845
2023/8/25,0:45,362.0394463761005
2023/8/25,1:00,358.33648114763224
2023/8/25,1:15,351.7816234559596
2023/8/25,1:30,349.3205049928238
2023/8/25,1:45,361.1993472315263
2023/8/25,2:00,354.8443586787318
2023/8/25,2:15,365.7557146044059
2023/8/25,2:30,362.78386185701487
2023/8/25,2:45,361.5318455180737
2023/8/25,3:00,353.1306133651149
2023/8/25,3:15,340.39374386808475
2023/8/25,3:30,341.2612840978273
2023/8/25,3:45,341.5744888095417
2023/8/25,4:00,327.193737219088
2023/8/25,4:15,342.67736096379645
2023/8/25,4:30,356.939757721041
2023/8/25,4:45,355.2964480666364
2023/8/25,5:00,379.605978326169
2023/8/25,5:15,369.8169904123262
2023/8/25,5:30,377.6140033324523
2023/8/25,5:45,388.9404804439143
2023/8/25,6:00,387.2774982636498
2023/8/25,6:15,391.77814309410587
2023/8/25,6:30,395.4171595498485
2023/8/25,6:45,388.1595557982584
2023/8/25,7:00,355.6574960821929
2023/8/25,7:15,339.51775144635246
2023/8/25,7:30,331.4731478477009
2023/8/25,7:45,327.86406990299
2023/8/25,8:00,299.07478968678254
2023/8/25,8:15,287.6387514997927
2023/8/25,8:30,280.3378862814958
